N,P,K,temperature,humidity,ph,rainfall,label
27.0,44.0,28.0,26.19759966,70.63865955,6.90558214,114.1414352,moong
20.0,47.0,29.0,33.12413658,77.06791467,6.16290265,189.7208531,moong
23.0,49.0,23.0,25.50507471,60.87762177,6.55233801,166.4447855,moong
24.0,43.0,22.0,25.00401544,76.11782338,6.66995349,89.5099527,moong
22.0,44.0,25.0,28.20712165,79.27832024,6.35499512,156.9895617,moong
20.0,44.0,29.0,25.94556345,75.16769543,6.30145619,152.7216598,moong
26.0,41.0,21.0,27.07823841,70.08140159,6.6225494,145.3858023,moong
23.0,49.0,28.0,25.77993866,62.12260039,6.72237351,139.1337615,moong
22.0,50.0,22.0,28.64121057,72.78772843,6.48746784,95.4843691,moong
24.0,43.0,29.0,34.13727494,76.65988277,6.04058571,115.708486,moong
28.0,40.0,30.0,28.03281026,67.25166425,6.52659494,87.9686424,moong
30.0,40.0,27.0,34.48916218,64.91999481,6.44273593,143.8504189,moong
25.0,47.0,21.0,27.1456482,74.7630151,6.19378913,102.6966436,moong
26.0,42.0,29.0,30.18492975,67.04617768,6.94218545,108.086933,moong
20.0,43.0,27.0,34.44041278,67.92554525,6.53361693,163.2636011,moong
25.0,45.0,23.0,29.70784997,74.13285043,6.45495078,192.8767999,moong
23.0,40.0,25.0,26.68440551,75.20929213,6.54446133,198.191493,moong
29.0,42.0,29.0,29.53846564,70.81221989,6.70449364,181.952021,moong
25.0,44.0,25.0,26.89077654,78.01815461,6.5791298,160.9024339,moong
26.0,41.0,26.0,25.78697675,70.54621791,6.12096066,128.3342641,moong
26.0,41.0,24.0,34.87100086,71.22300425,6.17478672,162.4924233,moong
23.0,41.0,30.0,29.23808185,72.99727843,6.28625904,82.9636757,moong
28.0,45.0,23.0,26.62498415,77.90067718,6.06160799,162.3229069,moong
22.0,41.0,27.0,29.04519524,67.27222898,6.57240773,106.0177131,moong
27.0,50.0,22.0,29.24185056,68.93377443,6.59711662,110.4976736,moong
28.0,45.0,25.0,26.81808466,61.71820776,6.30476091,165.6942969,moong
22.0,47.0,24.0,29.69177496,67.35417016,6.4157748,92.0743973,moong
23.0,47.0,27.0,29.60102627,63.86894456,6.28622431,105.2446498,moong
20.0,49.0,22.0,27.79601433,62.54816143,6.22753388,156.711546,moong
21.0,41.0,26.0,32.07947827,71.14849489,6.33966062,110.7225408,moong
27.0,41.0,25.0,27.67873583,72.08009995,6.43714811,184.5600311,moong
30.0,46.0,24.0,27.57096089,69.58909956,6.2252071,124.0733242,moong
29.0,44.0,24.0,33.3662021,73.01576642,6.38353451,153.700262,moong
23.0,48.0,20.0,30.127499,67.9650047,6.87079717,139.6600737,moong
27.0,40.0,29.0,28.4296652,62.76491131,6.44673953,132.7358449,moong
25.0,44.0,27.0,34.61417578,71.98555036,6.42089653,176.8973523,moong
21.0,44.0,23.0,33.6111352,61.56676436,6.56948239,88.7089758,moong
29.0,42.0,27.0,33.32893595,62.5017782,6.54287813,95.5739559,moong
26.0,49.0,24.0,31.06689323,78.60897201,6.3269421,180.4313399,moong
30.0,40.0,21.0,33.20576439,65.70488685,6.60946776,108.7053306,moong
28.0,41.0,24.0,30.60348674,74.57230314,6.50580922,122.5814868,moong
26.0,46.0,25.0,27.59449171,61.69297507,6.64048329,94.3126006,moong
22.0,45.0,28.0,32.89040604,67.01951248,6.70129334,128.558449,moong
24.0,42.0,21.0,34.89216683,63.3365941,6.59091609,85.6021784,moong
28.0,43.0,28.0,34.45673537,68.17854472,6.70393667,159.4363807,moong
25.0,46.0,24.0,30.07897416,70.57168403,6.18863225,177.2724618,moong
27.0,47.0,21.0,30.00305156,77.88199072,6.72061629,190.3845121,moong
21.0,48.0,20.0,30.42299976,62.96201597,6.36716963,169.5576575,moong
20.0,42.0,26.0,34.16643103,74.10993304,6.71438756,160.6135124,moong
24.0,40.0,21.0,31.75129886,68.34896568,6.53455454,167.6814814,moong
25.0,41.0,22.0,32.24912747,77.89523974,6.83999822,94.1068699,moong
30.0,42.0,20.0,27.81073885,73.36038905,6.99742294,101.2018777,moong
26.0,49.0,23.0,26.87903589,72.49590797,6.67025398,120.3740422,moong
22.0,43.0,22.0,28.97186886,64.9055861,6.90191611,133.8089409,moong
23.0,47.0,30.0,33.610334,71.31726147,6.43803366,98.8682798,moong
27.0,45.0,27.0,29.40434571,78.02355246,6.88968741,170.0802817,moong
25.0,46.0,23.0,31.67351163,60.87693705,6.9835973,119.1946287,moong
26.0,41.0,20.0,28.3269018,68.76597216,6.45002424,111.5231972,moong
22.0,47.0,25.0,28.19589426,71.83615815,6.20015421,88.6675218,moong
21.0,41.0,28.0,32.53312932,74.32650687,6.75240923,160.3262508,moong
25.0,46.0,20.0,32.77877706,70.00716721,6.62146442,122.9015994,moong
23.0,46.0,27.0,28.42334082,75.39544615,6.8709676,147.3626989,moong
29.0,45.0,25.0,32.49315355,79.29380958,6.57787708,88.8276025,moong
21.0,49.0,25.0,29.82423602,61.87314905,6.61490301,172.1707254,moong
27.0,43.0,23.0,25.72357258,77.62210297,6.83784138,110.7994028,moong
26.0,49.0,27.0,31.89534209,66.87959273,6.41442981,113.27101,moong
30.0,48.0,26.0,24.49160829,65.62113752,6.03293446,183.1271883,urad
28.0,45.0,28.0,27.66752076,69.74140782,5.5501398,167.0909452,urad
21.0,50.0,22.0,28.25893155,84.71048267,6.88346166,183.1087575,urad
29.0,40.0,27.0,25.39720567,66.92251703,6.85457598,163.6858911,urad
29.0,45.0,25.0,24.00789511,81.20280181,5.71168918,113.1361844,urad
26.0,49.0,22.0,24.78698577,77.07510288,6.49790925,124.5897581,urad
27.0,43.0,25.0,25.71273411,79.83275637,6.39914581,145.3960511,urad
27.0,42.0,27.0,28.25356496,69.94412147,5.69228211,212.2562874,urad
23.0,49.0,29.0,30.13845945,66.75435283,5.79466197,158.7305649,urad
27.0,47.0,26.0,27.78024949,67.05892289,5.9238113,207.8534231,urad
25.0,47.0,22.0,27.34215337,65.51484819,5.98665734,151.1571809,urad
28.0,49.0,25.0,24.30824619,82.58408675,6.18325254,101.951532,urad
29.0,45.0,23.0,24.24390993,76.6284979,6.88632765,182.3398787,urad
22.0,44.0,27.0,24.00716859,83.7370686,6.5906968,124.6788059,urad
22.0,43.0,20.0,33.86349923,71.30433475,5.68457819,117.2951636,urad
21.0,47.0,29.0,24.20909512,69.46180037,5.88542845,108.4773536,urad
21.0,44.0,22.0,26.53493753,83.81074602,6.27391882,235.8915952,urad
26.0,44.0,24.0,31.27579322,74.03277991,6.11777842,228.509492,urad
29.0,43.0,26.0,26.00469048,73.26931533,5.64258481,130.9304074,urad
29.0,42.0,25.0,30.91863908,72.66138739,6.40854886,230.3648603,urad
26.0,44.0,21.0,32.20735841,77.29082036,6.1970342,224.8243681,urad
25.0,41.0,20.0,30.97990471,80.80519808,5.95482932,144.3629252,urad
25.0,44.0,24.0,25.36371105,68.93377116,5.84702307,108.2998581,urad
22.0,40.0,26.0,33.73144711,68.87434102,5.97456311,151.8742855,urad
24.0,40.0,28.0,33.40179835,82.84148702,5.54799169,180.3282874,urad
25.0,47.0,24.0,24.44768389,66.08095255,6.47083343,168.5845629,urad
25.0,49.0,21.0,26.10047337,72.88167297,6.73397189,147.4903652,urad
24.0,42.0,25.0,28.4153401,74.81227152,6.70246388,227.3151378,urad
27.0,45.0,23.0,29.77020402,69.4229522,6.82739012,140.3679629,urad
28.0,40.0,30.0,31.96068525,72.89550634,5.69552752,173.8324275,urad
29.0,44.0,25.0,24.02347474,69.89599746,5.57394949,202.0874639,urad
21.0,41.0,24.0,31.12071992,68.56901348,6.47175556,111.9382221,urad
29.0,43.0,29.0,31.72522592,68.37667213,6.79523718,223.2702189,urad
28.0,46.0,23.0,25.21889212,75.19514134,5.89376291,187.7891313,urad
24.0,45.0,24.0,33.01259208,68.27840524,6.46150909,157.2113215,urad
21.0,46.0,27.0,26.78871926,84.00422412,6.8978691,109.4894008,urad
26.0,41.0,29.0,30.69348351,81.63147852,6.29471359,122.5465934,urad
20.0,49.0,23.0,28.68461237,76.96612151,5.69346836,104.6455905,urad
23.0,40.0,24.0,33.82652411,77.74095107,6.84265004,124.2456541,urad
29.0,45.0,22.0,31.57469051,79.63410545,6.88259,206.3771056,urad
22.0,42.0,27.0,28.38671697,80.64003651,5.82958413,217.5928777,urad
25.0,48.0,28.0,26.28425852,70.48023561,6.48216363,147.2261733,urad
21.0,43.0,22.0,33.08437548,67.08960634,6.18299312,208.0401886,urad
27.0,41.0,29.0,27.63725521,80.13077167,6.3527083,138.6048188,urad
27.0,40.0,28.0,30.36692914,69.4247564,6.17225627,201.5610569,urad
28.0,45.0,26.0,32.94091369,74.95738361,6.18448889,226.2713064,urad
28.0,44.0,22.0,32.26217376,69.55265072,6.1091232,178.6654519,urad
28.0,44.0,26.0,25.09279445,80.8876845,5.86844736,114.8452935,urad
23.0,49.0,23.0,33.79734335,70.36552041,6.95956802,106.1467333,urad
27.0,45.0,21.0,24.31174909,82.40393381,6.56128423,120.7978794,urad
21.0,42.0,30.0,32.01371535,72.95269971,6.53975404,150.4469091,urad
22.0,45.0,26.0,26.57118504,83.97308162,6.44766227,125.4637747,urad
30.0,40.0,25.0,28.49123414,76.41329158,6.00005176,165.3383737,urad
24.0,47.0,27.0,26.49958981,77.1905702,6.74990692,187.7792178,urad
24.0,45.0,23.0,26.13801211,67.11027293,5.7127666,202.4604363,urad
27.0,50.0,27.0,32.84245174,82.25350326,5.57806876,166.4980481,urad
26.0,50.0,25.0,24.83038758,68.82103737,6.85798274,166.1132415,urad
26.0,48.0,30.0,24.47415636,81.02343007,6.08327724,190.6571079,urad
22.0,45.0,27.0,28.99618412,71.1042906,6.65561768,246.0613873,urad
27.0,44.0,23.0,26.42183446,68.43419978,6.59665447,179.4750833,urad
23.0,46.0,21.0,26.83296528,65.00485869,6.48241166,119.0404087,urad
29.0,49.0,22.0,30.08571593,84.41809423,6.66755786,156.0408489,urad
27.0,41.0,24.0,29.38980874,70.75759007,6.94572649,118.0406445,urad
27.0,46.0,24.0,24.22202813,71.07447703,6.92641203,238.1604229,urad
23.0,43.0,25.0,25.03146761,83.86041419,6.73570262,219.2609322,urad
22.0,47.0,24.0,31.83290092,84.25569616,6.10344202,118.9983809,urad
24.0,45.0,24.0,24.52268668,78.71077241,6.04478369,165.4321626,urad
22.0,48.0,28.0,26.98450661,77.76185452,6.22958744,143.2228204,urad
22.0,47.0,20.0,24.06788174,68.05886373,5.64215271,110.3485013,urad
30.0,43.0,21.0,33.36125572,75.40320446,5.86149439,154.7227144,urad
29.0,44.0,23.0,27.77796824,71.33368712,5.81092378,201.5955939,urad
23.0,46.0,21.0,28.07405272,83.73898508,5.78693374,156.5877979,urad
27.0,43.0,21.0,27.05413499,68.15322054,5.5878049,126.1015672,urad
28.0,40.0,26.0,29.0655,76.25660474,6.06919207,147.0051542,urad
23.0,47.0,29.0,24.97618761,82.95591613,5.78887245,152.4843195,urad
26.0,44.0,21.0,29.25140852,69.05987118,6.38399747,167.7803567,urad
28.0,46.0,21.0,31.02738299,80.85406812,6.32203225,194.3676368,urad
22.0,47.0,27.0,28.11747668,71.65900494,5.53664032,200.4118096,urad
22.0,46.0,29.0,33.21457736,84.57011934,6.69670356,101.6005191,urad
26.0,44.0,29.0,33.81029489,77.27415939,5.87772205,219.0306103,urad
21.0,42.0,28.0,32.16877986,65.27898037,5.53297978,198.5678259,urad
24.0,46.0,27.0,25.07962448,66.39291735,6.01371283,188.3404034,urad
25.0,47.0,25.0,27.98087178,65.52893805,6.13366869,150.3335803,urad
30.0,49.0,23.0,32.47296746,73.82548674,6.38169311,102.6936796,urad
21.0,45.0,30.0,24.70916191,68.78721752,6.53981431,215.6984715,urad
28.0,46.0,26.0,32.2853026,80.76550416,5.54250618,138.8552716,urad
27.0,42.0,20.0,25.78628877,71.75495993,5.80170481,162.7674246,urad
25.0,45.0,23.0,30.05101622,72.9148966,5.543756,144.8008236,urad
29.0,47.0,29.0,25.30931252,78.92442872,6.24247419,130.911067,urad
24.0,41.0,28.0,33.03097507,82.28461205,5.68891096,169.6874147,urad
27.0,46.0,28.0,31.85808484,74.24913634,6.14770765,241.1448682,urad
25.0,45.0,28.0,29.54489114,68.59595627,6.73236654,170.1637346,urad
30.0,48.0,28.0,28.67859463,77.93242267,5.54923825,224.5049025,urad
20.0,49.0,25.0,27.17255216,70.63859104,5.79597096,179.6288551,urad
21.0,42.0,28.0,26.33396269,74.06741211,5.69890599,177.5681332,urad
28.0,44.0,28.0,25.13099739,68.12662877,6.42751946,165.5550588,urad
24.0,47.0,26.0,25.70760283,69.53674205,6.08219962,186.3251528,urad
24.0,45.0,22.0,32.52538741,70.15879014,6.49435938,173.7271339,urad
30.0,43.0,26.0,30.06015002,66.79263547,5.63529355,243.8853153,urad
27.0,48.0,27.0,28.49912781,82.1674676,6.38459355,243.5253501,urad
30.0,59.0,52.0,26.54482733,59.18575523,6.80757628,60.3347695,groundnut
25.0,50.0,48.0,31.8064822,62.00544741,6.67272784,100.6964645,groundnut
23.0,41.0,56.0,29.60704806,57.99725598,6.85602476,111.4645894,groundnut
25.0,45.0,40.0,25.09268111,57.33757521,6.19551109,148.7272596,groundnut
26.0,43.0,44.0,22.64043524,72.2486826,6.88155484,146.5349711,groundnut
25.0,49.0,40.0,26.13926058,60.40116932,6.96106534,78.61534,groundnut
33.0,48.0,44.0,27.65072283,72.1734411,7.03366362,70.5728309,groundnut
36.0,53.0,42.0,26.41547289,73.89969571,7.04223109,72.7450216,groundnut
33.0,48.0,59.0,31.62185909,73.02971702,6.49496234,84.3344912,groundnut
36.0,60.0,45.0,27.20180737,60.89862272,6.65516575,61.3738356,groundnut
24.0,46.0,49.0,30.73254357,69.09822265,6.25665372,67.668043,groundnut
33.0,53.0,59.0,24.4793245,73.55582959,6.00453131,143.8920524,groundnut
34.0,55.0,42.0,24.31582991,58.62436087,6.77081375,132.9272969,groundnut
23.0,49.0,59.0,31.77993424,74.88575972,6.27874808,110.0055439,groundnut
23.0,46.0,48.0,24.8063558,74.44459418,6.46398634,73.8028345,groundnut
35.0,40.0,52.0,24.87934094,58.71051951,7.37391451,118.6511815,groundnut
34.0,54.0,46.0,31.559188,73.46599017,6.3783036,101.1584949,groundnut
37.0,49.0,48.0,26.26406056,65.74833877,6.23514442,62.0253895,groundnut
29.0,56.0,54.0,31.09555428,55.3606402,6.95273548,110.1342828,groundnut
36.0,51.0,46.0,30.87563072,64.41524785,6.20437585,139.0303677,groundnut
32.0,53.0,56.0,25.98054841,65.27266768,6.98873332,132.2740972,groundnut
27.0,48.0,42.0,22.91036315,67.96418355,7.37187665,97.1875031,groundnut
28.0,54.0,41.0,29.72031786,71.56425516,6.89055867,75.347735,groundnut
38.0,53.0,58.0,27.42033345,73.38076554,6.72792108,140.9918589,groundnut
29.0,45.0,48.0,24.86866875,60.37159209,6.58164649,137.4956643,groundnut
21.0,54.0,43.0,22.61543034,60.39947274,6.51675884,129.1578964,groundnut
38.0,44.0,49.0,30.73575306,70.25598106,6.70548607,106.1769497,groundnut
33.0,57.0,40.0,31.07243167,69.80626062,6.60433505,108.8557237,groundnut
31.0,47.0,50.0,26.18363038,69.28306293,6.9830748,137.5109005,groundnut
23.0,49.0,48.0,24.49867465,67.8050183,7.03119721,138.9740318,groundnut
28.0,58.0,60.0,24.33053188,74.00759503,6.15913807,146.2494918,groundnut
22.0,40.0,43.0,23.79999617,65.05095213,7.49401918,136.3575954,groundnut
20.0,52.0,46.0,24.83461149,68.73511441,7.29350237,120.6797669,groundnut
24.0,41.0,48.0,30.0897775,71.00728377,6.43378973,101.1321557,groundnut
32.0,52.0,57.0,24.7544668,60.30069836,6.63750362,108.2573051,groundnut
29.0,49.0,42.0,24.13736688,58.9390726,7.07790561,97.1482488,groundnut
25.0,52.0,47.0,27.37169322,59.07071045,6.67336758,74.0176461,groundnut
38.0,49.0,48.0,26.97976303,66.08339443,6.05341823,110.2956784,groundnut
34.0,44.0,45.0,31.47170617,57.71865495,7.2160957,104.7884599,groundnut
24.0,41.0,47.0,29.09933073,65.67450827,6.21553144,72.9451024,groundnut
20.0,56.0,44.0,25.36921913,66.70971877,6.90932496,88.4088264,groundnut
22.0,44.0,44.0,28.58283783,60.2761215,6.64202903,61.0862942,groundnut
30.0,52.0,59.0,26.71172559,66.46803252,6.8842062,143.5110567,groundnut
37.0,46.0,45.0,27.0442104,69.88098902,6.39395042,105.2897286,groundnut
21.0,54.0,56.0,28.64125739,63.53183802,6.4342468,140.020742,groundnut
37.0,51.0,54.0,26.9571701,61.26501481,7.32502455,127.8299524,groundnut
24.0,48.0,57.0,26.03811005,59.29489005,7.08663351,92.0371552,groundnut
26.0,44.0,55.0,26.5416747,62.71718894,6.37810483,148.3869641,groundnut
28.0,42.0,42.0,27.99363552,63.37517981,6.88613058,98.8659323,groundnut
21.0,50.0,50.0,23.03839386,57.47144981,6.22432398,69.0925422,groundnut
32.0,44.0,45.0,31.57835304,72.09234926,6.26035822,80.7445354,groundnut
27.0,44.0,50.0,28.71368009,65.463163,6.0294158,140.8775035,groundnut
23.0,56.0,56.0,25.98559224,58.40305282,6.19077178,82.924845,groundnut
25.0,51.0,48.0,23.26370142,74.4738427,7.42159921,80.7574776,groundnut
35.0,47.0,43.0,25.08860899,68.17710808,7.28683378,110.9799317,groundnut
29.0,50.0,55.0,28.68180662,72.91624203,6.13165937,65.2009377,groundnut
23.0,54.0,49.0,23.36966635,65.13540081,6.60532293,71.389078,groundnut
30.0,55.0,45.0,31.92015969,68.73300847,6.72117925,135.7221094,groundnut
28.0,55.0,41.0,24.03070593,63.03903849,6.18436677,136.117039,groundnut
27.0,53.0,54.0,25.57241968,66.54106683,6.87927353,90.8039034,groundnut
22.0,60.0,43.0,30.78530749,61.03669322,6.10852258,118.5267277,groundnut
27.0,48.0,45.0,26.10700401,69.40832138,6.51456601,106.0382575,groundnut
39.0,41.0,50.0,31.20196986,55.98317047,6.87633718,111.6149626,groundnut
37.0,45.0,58.0,29.32454629,73.66226442,6.02856511,119.1477895,groundnut
29.0,41.0,58.0,22.28996744,68.79642143,6.70544433,103.3653528,groundnut
22.0,44.0,41.0,28.22029479,65.11484597,6.86144031,133.539192,groundnut
37.0,52.0,40.0,26.17999217,66.31114966,7.04284448,118.4172542,groundnut
27.0,58.0,43.0,22.0435958,73.49302211,7.00726771,70.125372,groundnut
22.0,47.0,47.0,27.85121661,63.85828196,6.32145011,63.075803,groundnut
26.0,56.0,54.0,28.98116924,61.21946043,7.08730628,68.969753,groundnut
25.0,57.0,60.0,22.09700355,57.80089624,6.74077052,88.9872518,groundnut
32.0,42.0,59.0,31.12584218,70.61043606,6.54762551,127.9893545,groundnut
32.0,53.0,53.0,27.53728231,74.72828037,6.94308208,125.9061511,groundnut
36.0,57.0,44.0,26.82894437,65.28161391,6.12570624,134.6263602,groundnut
29.0,51.0,51.0,28.15214897,71.56086572,6.05730418,74.1750493,groundnut
32.0,52.0,43.0,31.80051943,62.87438339,6.18519536,80.4679556,groundnut
23.0,53.0,52.0,22.88006028,72.87069167,6.96532818,95.0339757,groundnut
26.0,49.0,48.0,31.29260975,61.06906433,7.2953655,137.7542227,groundnut
36.0,59.0,45.0,24.74544585,71.48188981,6.86543873,60.4791772,groundnut
31.0,47.0,46.0,30.51484449,67.18390783,6.96735949,136.7855681,groundnut
25.0,50.0,49.0,27.56812143,68.23048648,6.01746735,113.2722964,groundnut
35.0,51.0,41.0,27.96474578,60.49958384,6.17466829,67.1680616,groundnut
29.0,51.0,47.0,28.43770608,61.65636722,7.08065055,127.9385276,groundnut
33.0,53.0,51.0,28.96507183,62.52083582,6.0170845,144.8348739,groundnut
36.0,52.0,45.0,25.40384838,64.53135887,6.30557609,86.6458959,groundnut
30.0,43.0,60.0,31.3194414,73.27156023,6.16188683,107.2824434,groundnut
34.0,49.0,53.0,25.0115902,66.56459572,6.51086391,104.8316707,groundnut
32.0,46.0,47.0,22.52276372,60.06914259,6.12584694,66.6822173,groundnut
22.0,56.0,41.0,24.72557749,72.43091361,6.98841419,103.6493056,groundnut
26.0,50.0,48.0,23.14532868,74.93981006,6.8464516,98.300029,groundnut
27.0,54.0,47.0,26.54270724,69.39116827,7.24991146,69.6707895,groundnut
37.0,55.0,44.0,25.16292349,74.52141172,6.21792901,83.1148417,groundnut
29.0,41.0,48.0,31.53124613,65.3347209,6.85698002,133.7196594,groundnut
31.0,41.0,46.0,31.50593966,72.1826072,6.86332426,80.5520053,groundnut
24.0,44.0,58.0,29.74883432,62.85470228,7.27899923,105.3942634,groundnut
29.0,45.0,50.0,23.31810373,72.73179192,6.04574482,127.651179,groundnut
28.0,50.0,47.0,29.84187179,70.2657038,7.1111698,125.0350552,groundnut
24.0,47.0,49.0,29.549402,61.58707048,6.49618949,72.4408878,groundnut
28.0,60.0,45.0,26.3297305,56.42049135,6.91823799,103.9088945,groundnut
34.0,50.0,57.0,22.86249171,73.73131223,6.43340552,94.0376715,groundnut
129.0,70.0,83.0,26.3541885,75.82587494,7.21616454,178.9421272,sugarcane
141.0,56.0,93.0,30.27772209,80.80058385,7.4432984,242.2067136,sugarcane
116.0,62.0,90.0,34.37764559,87.24305917,7.48599157,327.8261071,sugarcane
123.0,66.0,97.0,34.61762478,78.31572124,6.89295076,270.2165331,sugarcane
135.0,74.0,81.0,30.20815586,75.37114281,7.24613098,305.321368,sugarcane
128.0,67.0,83.0,31.17354251,78.09821629,6.98127395,189.674508,sugarcane
148.0,63.0,93.0,28.55131764,78.14328597,6.91104719,231.8393288,sugarcane
127.0,64.0,87.0,29.96075479,73.38207801,6.63478578,175.2271573,sugarcane
147.0,65.0,91.0,34.08980892,82.75860979,6.90179367,303.8339739,sugarcane
118.0,74.0,96.0,26.72194267,75.41926416,7.35394846,207.1253199,sugarcane
114.0,71.0,76.0,27.73914871,73.99745949,6.57609999,196.3719228,sugarcane
140.0,64.0,75.0,29.07884927,72.27890539,6.92932277,285.2283577,sugarcane
135.0,68.0,93.0,34.53920804,86.28417534,6.50005283,330.7963393,sugarcane
101.0,73.0,95.0,25.93287385,84.77556058,7.33721914,341.9833379,sugarcane
134.0,64.0,99.0,30.99293566,79.52676587,6.94293712,336.5692443,sugarcane
104.0,63.0,92.0,30.83018647,88.17835488,7.29190654,338.3982894,sugarcane
103.0,60.0,76.0,30.36868218,88.21589861,6.82941666,319.3108645,sugarcane
106.0,52.0,90.0,27.66377641,87.98906169,7.03211797,335.4732819,sugarcane
120.0,72.0,85.0,29.75942218,72.45166313,7.23681683,335.5868402,sugarcane
123.0,68.0,84.0,26.00530359,79.92438959,6.51888088,287.9928714,sugarcane
117.0,67.0,92.0,29.92521854,88.297723,7.20393591,247.8393036,sugarcane
123.0,55.0,83.0,31.33535294,74.97071488,6.54233449,210.8310509,sugarcane
139.0,58.0,81.0,32.74858402,72.59412516,6.66905775,240.7507521,sugarcane
125.0,67.0,91.0,25.44751434,75.9288145,7.31072067,206.0268238,sugarcane
107.0,57.0,83.0,31.63704479,77.62201027,7.02188446,293.8940463,sugarcane
117.0,57.0,89.0,25.79789124,78.35939087,6.52371636,338.5825423,sugarcane
136.0,52.0,96.0,31.10946526,86.40585921,7.23230077,230.8219695,sugarcane
111.0,63.0,89.0,30.65073791,88.97409836,7.03832637,330.4491246,sugarcane
144.0,70.0,99.0,27.65123261,79.90111891,6.59849464,319.3068986,sugarcane
125.0,69.0,78.0,32.31776095,73.29468018,6.75241381,220.2711869,sugarcane
113.0,59.0,93.0,30.55263323,71.99863754,6.86784718,311.0035386,sugarcane
118.0,66.0,93.0,33.84674985,82.32448503,6.70966092,235.7450284,sugarcane
109.0,74.0,94.0,28.37710775,86.19348516,6.70802456,289.1355326,sugarcane
138.0,61.0,93.0,27.11262917,82.6535407,6.88649372,345.2027851,sugarcane
116.0,62.0,92.0,33.43427796,85.23485413,7.04150628,161.6594408,sugarcane
150.0,69.0,97.0,33.56285128,72.2476595,7.15119771,219.5475671,sugarcane
144.0,55.0,77.0,33.35486156,73.25304436,7.28811894,320.8691966,sugarcane
134.0,63.0,96.0,26.93993956,75.69705353,6.91924925,251.0328037,sugarcane
127.0,70.0,95.0,32.80785483,73.83546917,7.08136656,160.0129054,sugarcane
144.0,52.0,81.0,29.09447938,87.5262794,7.19531895,209.5959589,sugarcane
101.0,58.0,89.0,30.34872756,87.53196238,6.87593838,332.4970108,sugarcane
113.0,62.0,89.0,34.98617319,74.70814498,7.44911246,295.3959743,sugarcane
119.0,50.0,75.0,29.88334913,70.45139393,6.96056601,287.3854834,sugarcane
115.0,64.0,83.0,29.07173739,74.6454673,6.66713431,256.9601954,sugarcane
110.0,63.0,79.0,32.53937684,72.20788468,7.17097471,243.5604824,sugarcane
104.0,65.0,82.0,30.17461009,88.48708692,7.02762446,259.8166445,sugarcane
129.0,60.0,99.0,27.8540529,86.88419172,7.27718591,236.479272,sugarcane
141.0,71.0,80.0,27.90642969,75.9498534,7.20114113,209.2696154,sugarcane
136.0,56.0,75.0,26.71184744,72.08964791,7.21523685,197.5032241,sugarcane
119.0,62.0,76.0,32.16063053,76.46388131,7.47057333,213.7394515,sugarcane
122.0,66.0,79.0,33.59434583,75.12509848,6.68892981,226.0389996,sugarcane
144.0,67.0,84.0,25.19683215,84.7128532,7.18369955,247.4032081,sugarcane
141.0,74.0,98.0,30.12169956,77.20284228,7.40926504,243.0070649,sugarcane
134.0,72.0,80.0,33.15180232,89.5771203,7.41819316,326.0503547,sugarcane
114.0,53.0,78.0,31.14183724,86.08640652,6.79122332,329.8500614,sugarcane
131.0,50.0,80.0,28.63324476,80.02701987,6.5997262,158.6794357,sugarcane
117.0,54.0,91.0,29.95317647,78.55383576,6.96427237,341.2039421,sugarcane
111.0,63.0,93.0,34.29020886,77.55936711,7.05684441,242.7351612,sugarcane
104.0,65.0,82.0,30.44531293,80.64620527,6.66030904,165.1743282,sugarcane
135.0,66.0,80.0,32.20322916,80.58871481,6.96943486,229.0978152,sugarcane
116.0,65.0,98.0,25.74745904,79.21369947,7.17174484,328.1648263,sugarcane
105.0,75.0,99.0,34.3341332,77.26265181,6.57827448,318.9418334,sugarcane
121.0,61.0,91.0,25.33789151,81.86311991,7.27447742,187.3465988,sugarcane
117.0,59.0,87.0,26.07361118,72.91257477,6.83413641,156.6875971,sugarcane
124.0,74.0,78.0,32.33361515,82.74997606,7.44626449,279.0555511,sugarcane
141.0,53.0,88.0,30.86820445,86.65558142,7.19709114,164.4543418,sugarcane
135.0,63.0,84.0,31.20832633,87.81990749,6.84027498,249.2351852,sugarcane
141.0,60.0,78.0,25.51334371,77.60300284,6.56150574,217.4475502,sugarcane
136.0,69.0,76.0,27.7426185,80.95223968,6.72112326,178.9030448,sugarcane
107.0,74.0,95.0,29.06567808,77.11243999,6.6806549,308.2008148,sugarcane
126.0,53.0,93.0,27.62924248,77.50997244,6.89688798,249.5513127,sugarcane
117.0,56.0,85.0,32.72497846,73.41889787,6.51917291,158.7809227,sugarcane
133.0,69.0,95.0,27.05368185,84.74455354,6.99350918,289.9426154,sugarcane
112.0,73.0,78.0,33.60247811,83.75797291,7.48268824,337.7499777,sugarcane
136.0,55.0,86.0,28.89657422,84.83206039,6.57150302,227.2886702,sugarcane
117.0,65.0,97.0,28.85470435,73.16481484,6.54758319,289.0708501,sugarcane
105.0,67.0,82.0,34.36352558,70.37049153,6.69891681,237.5554544,sugarcane
101.0,62.0,88.0,26.32161778,77.52775075,6.82166247,284.452588,sugarcane
139.0,63.0,90.0,27.87330333,73.2379122,6.70061637,199.85907,sugarcane
111.0,63.0,89.0,26.95570647,82.8335142,7.44494742,313.4518538,sugarcane
128.0,56.0,82.0,28.05444227,84.89207358,6.53925305,159.5035514,sugarcane
